timestamp,bid1,bvol1,ask1,avol1,bid2,bvol2,ask2,avol2,bid3,bvol3,ask3,avol3,bid4,bvol4,ask4,avol4,bid5,bvol5,ask5,avol5
1525403846,158.51,46.40798468,158.52,176.17119,158.51,46.40798468,158.52,176.17119,158.51,46.40798468,158.52,176.17119,158.51,46.40798468,158.52,176.17119,158.51,46.40798468,158.52,176.17119
1525403847,158.51,46.40798468,158.52,176.27168,158.51,46.40798468,158.52,176.27168,158.51,46.40798468,158.52,176.27168,158.51,46.40798468,158.52,176.27168,158.51,46.40798468,158.52,176.27168
1525403849,158.51,46.40798468,158.52,175.69698,158.51,46.40798468,158.52,175.69698,158.51,46.40798468,158.52,175.69698,158.51,46.40798468,158.52,175.69698,158.51,46.40798468,158.52,175.69698
1525403850,158.51,56.40798468,158.52,138.21298,158.51,56.40798468,158.52,138.21298,158.51,56.40798468,158.52,138.21298,158.51,56.40798468,158.52,138.21298,158.51,56.40798468,158.52,138.21298
1525403851,158.51,46.40798468,158.52,138.21298,158.51,46.40798468,158.52,138.21298,158.51,46.40798468,158.52,138.21298,158.51,46.40798468,158.52,138.21298,158.51,46.40798468,158.52,138.21298
1525403852,158.51,46.40798468,158.52,175.59649,158.51,46.40798468,158.52,175.59649,158.51,46.40798468,158.52,175.59649,158.51,46.40798468,158.52,175.59649,158.51,46.40798468,158.52,175.59649
1525403853,158.51,46.40798468,158.52,138.21332,158.51,46.40798468,158.52,138.21332,158.51,46.40798468,158.52,138.21332,158.51,46.40798468,158.52,138.21332,158.51,46.40798468,158.52,138.21332
1525403855,158.51,96.40771468,158.52,88.21332,158.51,96.40771468,158.52,88.21332,158.51,96.40771468,158.52,88.21332,158.51,96.40771468,158.52,88.21332,158.51,96.40771468,158.52,88.21332
1525403856,158.51,98.92371468,158.52,88.21332,158.51,98.92371468,158.52,88.21332,158.51,98.92371468,158.52,88.21332,158.51,98.92371468,158.52,88.21332,158.51,98.92371468,158.52,88.21332
1525403857,158.51,98.92371468,158.52,88.21332,158.51,98.92371468,158.52,88.21332,158.51,98.92371468,158.52,88.21332,158.51,98.92371468,158.52,88.21332,158.51,98.92371468,158.52,88.21332
1525403858,158.51,98.92371468,158.52,88.21332,158.51,98.92371468,158.52,88.21332,158.51,98.92371468,158.52,88.21332,158.51,98.92371468,158.52,88.21332,158.51,98.92371468,158.52,88.21332
1525403859,158.51,78.94891468,158.52,88.21332,158.51,78.94891468,158.52,88.21332,158.51,78.94891468,158.52,88.21332,158.51,78.94891468,158.52,88.21332,158.51,78.94891468,158.52,88.21332
1525403861,158.51,76.08898965,158.52,125.69719,158.51,76.08898965,158.52,125.69719,158.51,76.08898965,158.52,125.69719,158.51,76.08898965,158.52,125.69719,158.51,76.08898965,158.52,125.69719
1525403862,158.51,76.08898965,158.52,125.69719,158.51,76.08898965,158.52,125.69719,158.51,76.08898965,158.52,125.69719,158.51,76.08898965,158.52,125.69719,158.51,76.08898965,158.52,125.69719
1525403863,158.51,76.08898965,158.52,125.69719,158.51,76.08898965,158.52,125.69719,158.51,76.08898965,158.52,125.69719,158.51,76.08898965,158.52,125.69719,158.51,76.08898965,158.52,125.69719
1525403864,158.51,76.08898965,158.52,125.69719,158.51,76.08898965,158.52,125.69719,158.51,76.08898965,158.52,125.69719,158.51,76.08898965,158.52,125.69719,158.51,76.08898965,158.52,125.69719
1525403865,158.51,95.79004275,158.52,88.36319,158.51,95.79004275,158.52,88.36319,158.51,95.79004275,158.52,88.36319,158.51,95.79004275,158.52,88.36319,158.51,95.79004275,158.52,88.36319
1525403866,158.51,128.30657275,158.52,90.22884533,158.51,128.30657275,158.52,90.22884533,158.51,128.30657275,158.52,90.22884533,158.51,128.30657275,158.52,90.22884533,158.51,128.30657275,158.52,90.22884533
1525403868,158.51,25.89069275,158.52,140.22884533,158.51,25.89069275,158.52,140.22884533,158.51,25.89069275,158.52,140.22884533,158.51,25.89069275,158.52,140.22884533,158.51,25.89069275,158.52,140.22884533
1525403870,158.51,25.89069275,158.52,171.42341153,158.51,25.89069275,158.52,171.42341153,158.51,25.89069275,158.52,171.42341153,158.51,25.89069275,158.52,171.42341153,158.51,25.89069275,158.52,171.42341153
1525403871,158.51,22.95115765,158.52,171.42307153,158.51,22.95115765,158.52,171.42307153,158.51,22.95115765,158.52,171.42307153,158.51,22.95115765,158.52,171.42307153,158.51,22.95115765,158.52,171.42307153
1525403873,158.51,22.95115765,158.52,171.42307153,158.51,22.95115765,158.52,171.42307153,158.51,22.95115765,158.52,171.42307153,158.51,22.95115765,158.52,171.42307153,158.51,22.95115765,158.52,171.42307153
1525403874,158.51,22.95115765,158.52,171.42307153,158.51,22.95115765,158.52,171.42307153,158.51,22.95115765,158.52,171.42307153,158.51,22.95115765,158.52,171.42307153,158.51,22.95115765,158.52,171.42307153
1525403875,158.51,22.95115765,158.52,171.68307153,158.51,22.95115765,158.52,171.68307153,158.51,22.95115765,158.52,171.68307153,158.51,22.95115765,158.52,171.68307153,158.51,22.95115765,158.52,171.68307153
1525403876,158.51,22.95115765,158.52,171.68307153,158.51,22.95115765,158.52,171.68307153,158.51,22.95115765,158.52,171.68307153,158.51,22.95115765,158.52,171.68307153,158.51,22.95115765,158.52,171.68307153
1525403877,158.51,22.95115765,158.52,171.68307153,158.51,22.95115765,158.52,171.68307153,158.51,22.95115765,158.52,171.68307153,158.51,22.95115765,158.52,171.68307153,158.51,22.95115765,158.52,171.68307153
1525403878,158.51,22.95115765,158.52,171.78307153,158.51,22.95115765,158.52,171.78307153,158.51,22.95115765,158.52,171.78307153,158.51,22.95115765,158.52,171.78307153,158.51,22.95115765,158.52,171.78307153
1525403880,158.51,22.95115765,158.52,171.78307153,158.51,22.95115765,158.52,171.78307153,158.51,22.95115765,158.52,171.78307153,158.51,22.95115765,158.52,171.78307153,158.51,22.95115765,158.52,171.78307153
1525403881,158.51,22.95115765,158.52,171.78307153,158.51,22.95115765,158.52,171.78307153,158.51,22.95115765,158.52,171.78307153,158.51,22.95115765,158.52,171.78307153,158.51,22.95115765,158.52,171.78307153
1525403882,158.51,22.95115765,158.52,171.42307153,158.51,22.95115765,158.52,171.42307153,158.51,22.95115765,158.52,171.42307153,158.51,22.95115765,158.52,171.42307153,158.51,22.95115765,158.52,171.42307153
1525403883,158.51,22.95115765,158.52,169.41087153,158.51,22.95115765,158.52,169.41087153,158.51,22.95115765,158.52,169.41087153,158.51,22.95115765,158.52,169.41087153,158.51,22.95115765,158.52,169.41087153
1525403884,158.51,22.95115765,158.52,169.41087153,158.51,22.95115765,158.52,169.41087153,158.51,22.95115765,158.52,169.41087153,158.51,22.95115765,158.52,169.41087153,158.51,22.95115765,158.52,169.41087153
1525403885,158.51,22.95115765,158.52,169.41087153,158.51,22.95115765,158.52,169.41087153,158.51,22.95115765,158.52,169.41087153,158.51,22.95115765,158.52,169.41087153,158.51,22.95115765,158.52,169.41087153
1525403887,158.51,22.95115765,158.52,169.51087153,158.51,22.95115765,158.52,169.51087153,158.51,22.95115765,158.52,169.51087153,158.51,22.95115765,158.52,169.51087153,158.51,22.95115765,158.52,169.51087153
1525403888,158.51,22.95115765,158.52,169.81087153,158.51,22.95115765,158.52,169.81087153,158.51,22.95115765,158.52,169.81087153,158.51,22.95115765,158.52,169.81087153,158.51,22.95115765,158.52,169.81087153
1525403889,158.51,22.95115765,158.52,169.81087153,158.51,22.95115765,158.52,169.81087153,158.51,22.95115765,158.52,169.81087153,158.51,22.95115765,158.52,169.81087153,158.51,22.95115765,158.52,169.81087153
1525403890,158.51,22.95115765,158.52,169.80087153,158.51,22.95115765,158.52,169.80087153,158.51,22.95115765,158.52,169.80087153,158.51,22.95115765,158.52,169.80087153,158.51,22.95115765,158.52,169.80087153
1525403891,158.51,22.95115765,158.52,169.80087153,158.51,22.95115765,158.52,169.80087153,158.51,22.95115765,158.52,169.80087153,158.51,22.95115765,158.52,169.80087153,158.51,22.95115765,158.52,169.80087153
1525403893,158.51,22.95115765,158.52,169.80087153,158.51,22.95115765,158.52,169.80087153,158.51,22.95115765,158.52,169.80087153,158.51,22.95115765,158.52,169.80087153,158.51,22.95115765,158.52,169.80087153
1525403894,158.51,22.95115765,158.52,169.80087153,158.51,22.95115765,158.52,169.80087153,158.51,22.95115765,158.52,169.80087153,158.51,22.95115765,158.52,169.80087153,158.51,22.95115765,158.52,169.80087153
1525403895,158.51,22.95115765,158.52,169.80087153,158.51,22.95115765,158.52,169.80087153,158.51,22.95115765,158.52,169.80087153,158.51,22.95115765,158.52,169.80087153,158.51,22.95115765,158.52,169.80087153
1525403896,158.51,22.95115765,158.52,168.56417153,158.51,22.95115765,158.52,168.56417153,158.51,22.95115765,158.52,168.56417153,158.51,22.95115765,158.52,168.56417153,158.51,22.95115765,158.52,168.56417153
1525403897,158.51,22.95115765,158.52,130.79017153,158.51,22.95115765,158.52,130.79017153,158.51,22.95115765,158.52,130.79017153,158.51,22.95115765,158.52,130.79017153,158.51,22.95115765,158.52,130.79017153
1525403898,158.51,22.95115765,158.52,168.47376153,158.51,22.95115765,158.52,168.47376153,158.51,22.95115765,158.52,168.47376153,158.51,22.95115765,158.52,168.47376153,158.51,22.95115765,158.52,168.47376153
1525403899,158.51,22.95115765,158.52,168.42466153,158.51,22.95115765,158.52,168.42466153,158.51,22.95115765,158.52,168.42466153,158.51,22.95115765,158.52,168.42466153,158.51,22.95115765,158.52,168.42466153
1525403901,158.51,22.95115765,158.52,168.27466153,158.51,22.95115765,158.52,168.27466153,158.51,22.95115765,158.52,168.27466153,158.51,22.95115765,158.52,168.27466153,158.51,22.95115765,158.52,168.27466153
1525403902,158.51,22.95115765,158.52,168.27466153,158.51,22.95115765,158.52,168.27466153,158.51,22.95115765,158.52,168.27466153,158.51,22.95115765,158.52,168.27466153,158.51,22.95115765,158.52,168.27466153
1525403903,158.51,22.95115765,158.52,168.27466153,158.51,22.95115765,158.52,168.27466153,158.51,22.95115765,158.52,168.27466153,158.51,22.95115765,158.52,168.27466153,158.51,22.95115765,158.52,168.27466153
1525403904,158.51,22.95115765,158.52,168.55466153,158.51,22.95115765,158.52,168.55466153,158.51,22.95115765,158.52,168.55466153,158.51,22.95115765,158.52,168.55466153,158.51,22.95115765,158.52,168.55466153
1525403905,158.51,22.95115765,158.52,168.27466153,158.51,22.95115765,158.52,168.27466153,158.51,22.95115765,158.52,168.27466153,158.51,22.95115765,158.52,168.27466153,158.51,22.95115765,158.52,168.27466153
1525403906,158.51,22.95115765,158.52,168.27466153,158.51,22.95115765,158.52,168.27466153,158.51,22.95115765,158.52,168.27466153,158.51,22.95115765,158.52,168.27466153,158.51,22.95115765,158.52,168.27466153
1525403908,158.51,7.55935765,158.52,168.27466153,158.51,7.55935765,158.52,168.27466153,158.51,7.55935765,158.52,168.27466153,158.51,7.55935765,158.52,168.27466153,158.51,7.55935765,158.52,168.27466153
1525403909,158.51,7.55935765,158.52,168.27386153,158.51,7.55935765,158.52,168.27386153,158.51,7.55935765,158.52,168.27386153,158.51,7.55935765,158.52,168.27386153,158.51,7.55935765,158.52,168.27386153
1525403910,158.51,7.55935765,158.52,168.27386153,158.51,7.55935765,158.52,168.27386153,158.51,7.55935765,158.52,168.27386153,158.51,7.55935765,158.52,168.27386153,158.51,7.55935765,158.52,168.27386153
1525403911,158.51,7.55935765,158.52,168.27386153,158.51,7.55935765,158.52,168.27386153,158.51,7.55935765,158.52,168.27386153,158.51,7.55935765,158.52,168.27386153,158.51,7.55935765,158.52,168.27386153
1525403912,158.51,7.55935765,158.52,168.27386153,158.51,7.55935765,158.52,168.27386153,158.51,7.55935765,158.52,168.27386153,158.51,7.55935765,158.52,168.27386153,158.51,7.55935765,158.52,168.27386153
1525403913,158.51,7.55935765,158.52,168.27386153,158.51,7.55935765,158.52,168.27386153,158.51,7.55935765,158.52,168.27386153,158.51,7.55935765,158.52,168.27386153,158.51,7.55935765,158.52,168.27386153
1525403915,158.51,7.55935765,158.52,168.55386153,158.51,7.55935765,158.52,168.55386153,158.51,7.55935765,158.52,168.55386153,158.51,7.55935765,158.52,168.55386153,158.51,7.55935765,158.52,168.55386153
1525403916,158.51,7.55935765,158.52,168.55386153,158.51,7.55935765,158.52,168.55386153,158.51,7.55935765,158.52,168.55386153,158.51,7.55935765,158.52,168.55386153,158.51,7.55935765,158.52,168.55386153
1525403917,158.51,7.55935765,158.52,168.55386153,158.51,7.55935765,158.52,168.55386153,158.51,7.55935765,158.52,168.55386153,158.51,7.55935765,158.52,168.55386153,158.51,7.55935765,158.52,168.55386153
1525403918,158.51,7.55935765,158.52,168.55386153,158.51,7.55935765,158.52,168.55386153,158.51,7.55935765,158.52,168.55386153,158.51,7.55935765,158.52,168.55386153,158.51,7.55935765,158.52,168.55386153
1525403919,158.51,7.55935765,158.52,168.41386153,158.51,7.55935765,158.52,168.41386153,158.51,7.55935765,158.52,168.41386153,158.51,7.55935765,158.52,168.41386153,158.51,7.55935765,158.52,168.41386153
1525403921,158.51,4.00525765,158.52,168.41386153,158.51,4.00525765,158.52,168.41386153,158.51,4.00525765,158.52,168.41386153,158.51,4.00525765,158.52,168.41386153,158.51,4.00525765,158.52,168.41386153
1525403922,158.51,4.00525765,158.52,168.41386153,158.51,4.00525765,158.52,168.41386153,158.51,4.00525765,158.52,168.41386153,158.51,4.00525765,158.52,168.41386153,158.51,4.00525765,158.52,168.41386153
1525403923,158.51,4.00525765,158.52,168.41386153,158.51,4.00525765,158.52,168.41386153,158.51,4.00525765,158.52,168.41386153,158.51,4.00525765,158.52,168.41386153,158.51,4.00525765,158.52,168.41386153
1525403925,158.51,4.00525765,158.52,168.41386153,158.51,4.00525765,158.52,168.41386153,158.51,4.00525765,158.52,168.41386153,158.51,4.00525765,158.52,168.41386153,158.51,4.00525765,158.52,168.41386153
1525403926,158.51,4.00525765,158.52,166.4982062,158.51,4.00525765,158.52,166.4982062,158.51,4.00525765,158.52,166.4982062,158.51,4.00525765,158.52,166.4982062,158.51,4.00525765,158.52,166.4982062
1525403927,158.51,3.75525765,158.52,169.22170841,158.51,3.75525765,158.52,169.22170841,158.51,3.75525765,158.52,169.22170841,158.51,3.75525765,158.52,169.22170841,158.51,3.75525765,158.52,169.22170841
1525403928,158.51,3.75525765,158.52,169.08170841,158.51,3.75525765,158.52,169.08170841,158.51,3.75525765,158.52,169.08170841,158.51,3.75525765,158.52,169.08170841,158.51,3.75525765,158.52,169.08170841
1525403929,158.51,3.75525765,158.52,169.13170841,158.51,3.75525765,158.52,169.13170841,158.51,3.75525765,158.52,169.13170841,158.51,3.75525765,158.52,169.13170841,158.51,3.75525765,158.52,169.13170841
1525403930,158.51,3.75525765,158.52,131.49770841,158.51,3.75525765,158.52,131.49770841,158.51,3.75525765,158.52,131.49770841,158.51,3.75525765,158.52,131.49770841,158.51,3.75525765,158.52,131.49770841
1525403932,158.51,3.75525765,158.52,169.13170841,158.51,3.75525765,158.52,169.13170841,158.51,3.75525765,158.52,169.13170841,158.51,3.75525765,158.52,169.13170841,158.51,3.75525765,158.52,169.13170841
1525403933,158.51,2.21685765,158.52,239.23245841,158.51,2.21685765,158.52,239.23245841,158.51,2.21685765,158.52,239.23245841,158.51,2.21685765,158.52,239.23245841,158.51,2.21685765,158.52,239.23245841
1525403934,158.51,2.21685765,158.52,239.23176841,158.51,2.21685765,158.52,239.23176841,158.51,2.21685765,158.52,239.23176841,158.51,2.21685765,158.52,239.23176841,158.51,2.21685765,158.52,239.23176841
1525403935,158.51,2.21685765,158.52,141.59776841,158.51,2.21685765,158.52,141.59776841,158.51,2.21685765,158.52,141.59776841,158.51,2.21685765,158.52,141.59776841,158.51,2.21685765,158.52,141.59776841
1525403936,158.51,2.21685765,158.52,141.59761841,158.51,2.21685765,158.52,141.59761841,158.51,2.21685765,158.52,141.59761841,158.51,2.21685765,158.52,141.59761841,158.51,2.21685765,158.52,141.59761841
1525403938,158.51,15.65685765,158.52,131.39760841,158.51,15.65685765,158.52,131.39760841,158.51,15.65685765,158.52,131.39760841,158.51,15.65685765,158.52,131.39760841,158.51,15.65685765,158.52,131.39760841
1525403939,158.51,15.65685765,158.52,131.49772841,158.51,15.65685765,158.52,131.49772841,158.51,15.65685765,158.52,131.49772841,158.51,15.65685765,158.52,131.49772841,158.51,15.65685765,158.52,131.49772841
1525403940,158.51,15.65685765,158.52,131.62772841,158.51,15.65685765,158.52,131.62772841,158.51,15.65685765,158.52,131.62772841,158.51,15.65685765,158.52,131.62772841,158.51,15.65685765,158.52,131.62772841
1525403941,158.51,15.65685765,158.52,168.98242841,158.51,15.65685765,158.52,168.98242841,158.51,15.65685765,158.52,168.98242841,158.51,15.65685765,158.52,168.98242841,158.51,15.65685765,158.52,168.98242841
1525403942,158.51,15.65685765,158.52,168.98242841,158.51,15.65685765,158.52,168.98242841,158.51,15.65685765,158.52,168.98242841,158.51,15.65685765,158.52,168.98242841,158.51,15.65685765,158.52,168.98242841
1525403944,158.51,1.82775765,158.52,168.98242841,158.51,1.82775765,158.52,168.98242841,158.51,1.82775765,158.52,168.98242841,158.51,1.82775765,158.52,168.98242841,158.51,1.82775765,158.52,168.98242841
1525403945,158.51,1.92861765,158.52,279.12160841,158.51,1.92861765,158.52,279.12160841,158.51,1.92861765,158.52,279.12160841,158.51,1.92861765,158.52,279.12160841,158.51,1.92861765,158.52,279.12160841
1525403946,158.51,1.92861765,158.52,279.22260841,158.51,1.92861765,158.52,279.22260841,158.51,1.92861765,158.52,279.22260841,158.51,1.92861765,158.52,279.22260841,158.51,1.92861765,158.52,279.22260841
1525403948,158.51,1.92861765,158.52,279.22260841,158.51,1.92861765,158.52,279.22260841,158.51,1.92861765,158.52,279.22260841,158.51,1.92861765,158.52,279.22260841,158.51,1.92861765,158.52,279.22260841
1525403949,158.51,1.92861765,158.52,170.26260841,158.51,1.92861765,158.52,170.26260841,158.51,1.92861765,158.52,170.26260841,158.51,1.92861765,158.52,170.26260841,158.51,1.92861765,158.52,170.26260841
1525403950,158.51,1.92861765,158.52,170.26260841,158.51,1.92861765,158.52,170.26260841,158.51,1.92861765,158.52,170.26260841,158.51,1.92861765,158.52,170.26260841,158.51,1.92861765,158.52,170.26260841
1525403951,158.51,1.92861765,158.52,170.26260841,158.51,1.92861765,158.52,170.26260841,158.51,1.92861765,158.52,170.26260841,158.51,1.92861765,158.52,170.26260841,158.51,1.92861765,158.52,170.26260841
1525403952,158.51,4.92861765,158.52,170.26260841,158.51,4.92861765,158.52,170.26260841,158.51,4.92861765,158.52,170.26260841,158.51,4.92861765,158.52,170.26260841,158.51,4.92861765,158.52,170.26260841
1525403954,158.51,4.92861765,158.52,176.6201561,158.51,4.92861765,158.52,176.6201561,158.51,4.92861765,158.52,176.6201561,158.51,4.92861765,158.52,176.6201561,158.51,4.92861765,158.52,176.6201561
1525403955,158.51,4.92861765,158.52,176.7203961,158.51,4.92861765,158.52,176.7203961,158.51,4.92861765,158.52,176.7203961,158.51,4.92861765,158.52,176.7203961,158.51,4.92861765,158.52,176.7203961
1525403956,158.51,4.92861765,158.52,176.7202961,158.51,4.92861765,158.52,176.7202961,158.51,4.92861765,158.52,176.7202961,158.51,4.92861765,158.52,176.7202961,158.51,4.92861765,158.52,176.7202961
1525403957,158.51,4.92861765,158.52,176.7202961,158.51,4.92861765,158.52,176.7202961,158.51,4.92861765,158.52,176.7202961,158.51,4.92861765,158.52,176.7202961,158.51,4.92861765,158.52,176.7202961
1525403958,158.51,4.92861765,158.52,177.0002961,158.51,4.92861765,158.52,177.0002961,158.51,4.92861765,158.52,177.0002961,158.51,4.92861765,158.52,177.0002961,158.51,4.92861765,158.52,177.0002961
1525403959,158.51,4.92861765,158.52,177.0002961,158.51,4.92861765,158.52,177.0002961,158.51,4.92861765,158.52,177.0002961,158.51,4.92861765,158.52,177.0002961,158.51,4.92861765,158.52,177.0002961
1525403961,158.51,4.92861765,158.52,177.0002961,158.51,4.92861765,158.52,177.0002961,158.51,4.92861765,158.52,177.0002961,158.51,4.92861765,158.52,177.0002961,158.51,4.92861765,158.52,177.0002961
1525403962,158.51,4.92861765,158.52,177.0002961,158.51,4.92861765,158.52,177.0002961,158.51,4.92861765,158.52,177.0002961,158.51,4.92861765,158.52,177.0002961,158.51,4.92861765,158.52,177.0002961
1525403963,158.51,4.92861765,158.52,177.0002961,158.51,4.92861765,158.52,177.0002961,158.51,4.92861765,158.52,177.0002961,158.51,4.92861765,158.52,177.0002961,158.51,4.92861765,158.52,177.0002961
1525403964,158.51,4.92861765,158.52,177.0002961,158.51,4.92861765,158.52,177.0002961,158.51,4.92861765,158.52,177.0002961,158.51,4.92861765,158.52,177.0002961,158.51,4.92861765,158.52,177.0002961
1525403965,158.51,4.92861765,158.52,177.0002961,158.51,4.92861765,158.52,177.0002961,158.51,4.92861765,158.52,177.0002961,158.51,4.92861765,158.52,177.0002961,158.51,4.92861765,158.52,177.0002961
1525403967,158.51,4.92861765,158.52,177.0002961,158.51,4.92861765,158.52,177.0002961,158.51,4.92861765,158.52,177.0002961,158.51,4.92861765,158.52,177.0002961,158.51,4.92861765,158.52,177.0002961
1525403968,158.51,4.92861765,158.52,170.8565961,158.51,4.92861765,158.52,170.8565961,158.51,4.92861765,158.52,170.8565961,158.51,4.92861765,158.52,170.8565961,158.51,4.92861765,158.52,170.8565961
1525403969,158.51,4.92861765,158.52,170.8565961,158.51,4.92861765,158.52,170.8565961,158.51,4.92861765,158.52,170.8565961,158.51,4.92861765,158.52,170.8565961,158.51,4.92861765,158.52,170.8565961
1525403970,158.51,4.92861765,158.52,133.3725961,158.51,4.92861765,158.52,133.3725961,158.51,4.92861765,158.52,133.3725961,158.51,4.92861765,158.52,133.3725961,158.51,4.92861765,158.52,133.3725961
1525403971,158.51,4.92861765,158.52,133.4825961,158.51,4.92861765,158.52,133.4825961,158.51,4.92861765,158.52,133.4825961,158.51,4.92861765,158.52,133.4825961,158.51,4.92861765,158.52,133.4825961
1525403972,158.51,4.92861765,158.52,133.4825961,158.51,4.92861765,158.52,133.4825961,158.51,4.92861765,158.52,133.4825961,158.51,4.92861765,158.52,133.4825961,158.51,4.92861765,158.52,133.4825961
1525403974,158.51,4.92861765,158.52,213.7643561,158.51,4.92861765,158.52,213.7643561,158.51,4.92861765,158.52,213.7643561,158.51,4.92861765,158.52,213.7643561,158.51,4.92861765,158.52,213.7643561
1525403975,158.5,153.32337602,158.51,106.36899,158.5,153.32337602,158.51,106.36899,158.5,153.32337602,158.51,106.36899,158.5,153.32337602,158.51,106.36899,158.5,153.32337602,158.51,106.36899
1525403976,158.5,153.32337602,158.51,169.02899,158.5,153.32337602,158.51,169.02899,158.5,153.32337602,158.51,169.02899,158.5,153.32337602,158.51,169.02899,158.5,153.32337602,158.51,169.02899
1525403977,158.5,153.32337602,158.51,169.02899,158.5,153.32337602,158.51,169.02899,158.5,153.32337602,158.51,169.02899,158.5,153.32337602,158.51,169.02899,158.5,153.32337602,158.51,169.02899
1525403978,158.5,153.32337602,158.51,169.02899,158.5,153.32337602,158.51,169.02899,158.5,153.32337602,158.51,169.02899,158.5,153.32337602,158.51,169.02899,158.5,153.32337602,158.51,169.02899
1525403979,158.5,143.32337602,158.51,169.02899,158.5,143.32337602,158.51,169.02899,158.5,143.32337602,158.51,169.02899,158.5,143.32337602,158.51,169.02899,158.5,143.32337602,158.51,169.02899
1525403981,158.5,143.32337602,158.51,172.48056396,158.5,143.32337602,158.51,172.48056396,158.5,143.32337602,158.51,172.48056396,158.5,143.32337602,158.51,172.48056396,158.5,143.32337602,158.51,172.48056396
1525403982,158.5,143.32337602,158.51,172.48056396,158.5,143.32337602,158.51,172.48056396,158.5,143.32337602,158.51,172.48056396,158.5,143.32337602,158.51,172.48056396,158.5,143.32337602,158.51,172.48056396
1525403983,158.5,143.32337602,158.51,172.48056396,158.5,143.32337602,158.51,172.48056396,158.5,143.32337602,158.51,172.48056396,158.5,143.32337602,158.51,172.48056396,158.5,143.32337602,158.51,172.48056396
1525403984,158.5,143.32337602,158.51,172.48056396,158.5,143.32337602,158.51,172.48056396,158.5,143.32337602,158.51,172.48056396,158.5,143.32337602,158.51,172.48056396,158.5,143.32337602,158.51,172.48056396
1525403985,158.5,143.32337602,158.51,172.58132396,158.5,143.32337602,158.51,172.58132396,158.5,143.32337602,158.51,172.58132396,158.5,143.32337602,158.51,172.58132396,158.5,143.32337602,158.51,172.58132396
1525403987,158.5,143.32337602,158.51,172.58132396,158.5,143.32337602,158.51,172.58132396,158.5,143.32337602,158.51,172.58132396,158.5,143.32337602,158.51,172.58132396,158.5,143.32337602,158.51,172.58132396
1525403988,158.5,143.32337602,158.51,172.58132396,158.5,143.32337602,158.51,172.58132396,158.5,143.32337602,158.51,172.58132396,158.5,143.32337602,158.51,172.58132396,158.5,143.32337602,158.51,172.58132396
1525403989,158.5,143.32337602,158.51,172.58132396,158.5,143.32337602,158.51,172.58132396,158.5,143.32337602,158.51,172.58132396,158.5,143.32337602,158.51,172.58132396,158.5,143.32337602,158.51,172.58132396
1525403990,158.5,143.32337602,158.51,172.58132396,158.5,143.32337602,158.51,172.58132396,158.5,143.32337602,158.51,172.58132396,158.5,143.32337602,158.51,172.58132396,158.5,143.32337602,158.51,172.58132396
1525403991,158.5,143.32337602,158.51,180.52272396,158.5,143.32337602,158.51,180.52272396,158.5,143.32337602,158.51,180.52272396,158.5,143.32337602,158.51,180.52272396,158.5,143.32337602,158.51,180.52272396
1525403992,158.5,143.32337602,158.51,180.52272396,158.5,143.32337602,158.51,180.52272396,158.5,143.32337602,158.51,180.52272396,158.5,143.32337602,158.51,180.52272396,158.5,143.32337602,158.51,180.52272396
1525403994,158.5,143.32337602,158.51,186.87669616,158.5,143.32337602,158.51,186.87669616,158.5,143.32337602,158.51,186.87669616,158.5,143.32337602,158.51,186.87669616,158.5,143.32337602,158.51,186.87669616
1525403995,158.5,143.32337602,158.51,186.87669616,158.5,143.32337602,158.51,186.87669616,158.5,143.32337602,158.51,186.87669616,158.5,143.32337602,158.51,186.87669616,158.5,143.32337602,158.51,186.87669616
1525403996,158.5,143.32337602,158.51,186.97669616,158.5,143.32337602,158.51,186.97669616,158.5,143.32337602,158.51,186.97669616,158.5,143.32337602,158.51,186.97669616,158.5,143.32337602,158.51,186.97669616
1525403997,158.5,143.32337602,158.51,186.97669616,158.5,143.32337602,158.51,186.97669616,158.5,143.32337602,158.51,186.97669616,158.5,143.32337602,158.51,186.97669616,158.5,143.32337602,158.51,186.97669616
1525403998,158.5,143.32337602,158.51,229.77393616,158.5,143.32337602,158.51,229.77393616,158.5,143.32337602,158.51,229.77393616,158.5,143.32337602,158.51,229.77393616,158.5,143.32337602,158.51,229.77393616
1525403999,158.5,143.32337602,158.51,229.87484616,158.5,143.32337602,158.51,229.87484616,158.5,143.32337602,158.51,229.87484616,158.5,143.32337602,158.51,229.87484616,158.5,143.32337602,158.51,229.87484616
1525404001,158.5,143.32337602,158.51,229.87484616,158.5,143.32337602,158.51,229.87484616,158.5,143.32337602,158.51,229.87484616,158.5,143.32337602,158.51,229.87484616,158.5,143.32337602,158.51,229.87484616
1525404002,158.5,143.32337602,158.51,235.77484616,158.5,143.32337602,158.51,235.77484616,158.5,143.32337602,158.51,235.77484616,158.5,143.32337602,158.51,235.77484616,158.5,143.32337602,158.51,235.77484616
1525404003,158.5,143.32337602,158.51,235.89484616,158.5,143.32337602,158.51,235.89484616,158.5,143.32337602,158.51,235.89484616,158.5,143.32337602,158.51,235.89484616,158.5,143.32337602,158.51,235.89484616
1525404004,158.5,143.32337602,158.51,235.89484616,158.5,143.32337602,158.51,235.89484616,158.5,143.32337602,158.51,235.89484616,158.5,143.32337602,158.51,235.89484616,158.5,143.32337602,158.51,235.89484616
